text	label	truth
Can you please check why I am having this extra fee on my statement.	top_up_by_bank_transfer_charge	extra_charge_on_statement
How do i get my salary in the account?	transfer_timing	receiving_money
Is it possible to get a Visa here?	card_arrival	visa_or_mastercard
I didn't make this direct debit transaction	visa_or_mastercard	direct_debit_payment_not_recognised
I would like to see the source of my money.	transfer_timing	verify_source_of_funds
I cannot seem to find my PIN. Where is it?	getting_virtual_card	get_physical_card
How can i get multiple disposble cards.	get_disposable_virtual_card	disposable_card_limits
I have a pending transaction in my app. How is it still pending if I pulled the cash out from the ATM earlier?	card_arrival	pending_cash_withdrawal
How can I stop fraud on my account right now?	age_limit	compromised_card
Cash I didn't get shows in my app.	pending_cash_withdrawal	cash_withdrawal_not_recognised
I need to transfer money into my account, how do I go about doing this?	transfer_into_account	transfer_into_account
Are there fees for top ups?	top_up_by_card_charge	top_up_by_card_charge
Why couldn't I complete a transfer?	get_physical_card	failed_transfer
I need to update my personal details	edit_personal_details	edit_personal_details
What's the minimum age for opening an account?	atm_support	age_limit
I need to know the cost and when I will receive a new card to replace an old one.	why_verify_identity	card_about_to_expire
I am getting continuous failure for all my transfers. I have cross checked each recipient detail again and again and everything is correct.	transfer_timing	declined_transfer
I couldn't use my contactless this morning, it wasn't accepted.	apple_pay_or_google_pay	contactless_not_working
What are the benefits to verifying the top-up?	card_delivery_estimate	verify_top_up
Is the PIN delivered separately?	unable_to_verify_identity	get_physical_card
How old do we have to be?	top_up_limits	age_limit
Are there any limits on where I can use my card?	exchange_rate	card_acceptance
Paying in card resulted in a fee	reverted_card_payment?	card_payment_fee_charged
how come i can't find anywhere to load using cash	lost_or_stolen_card	top_up_by_cash_or_cheque
How long does it take for a transfer?	edit_personal_details	transfer_timing
There is a fraudulent charge on my statement.	country_support	card_payment_not_recognised
Can I reactivate a card I thought I lost?	supported_cards_and_currencies	card_linking
I bought something, but the exchange rate looks wrong.	card_payment_wrong_exchange_rate	card_payment_wrong_exchange_rate
At which ATMs can I use this card?	atm_support	atm_support
What kind of ATM's can I use?	top_up_by_card_charge	atm_support
Should I expect to be charged for topping up by transfer?	top_up_by_bank_transfer_charge	top_up_by_bank_transfer_charge
If I started the Bank transfer from Europe, how long will the process take to complete?	verify_source_of_funds	transfer_timing
Do all ATMs take this card?	Refund_not_showing_up	atm_support
Do you charge for physical cards	reverted_card_payment?	order_physical_card
I got my new card but I am not sure if it need s activated and how?	balance_not_updated_after_bank_transfer	activate_my_card
I had made a transfer but its still pending.	card_swallowed	pending_transfer
My card isn't working anymore.	card_not_working	card_not_working
Some of my card payments look different than where I purchased products from. Why is that?	passcode_forgotten	card_payment_not_recognised
Has my top up been reverted?	verify_top_up	top_up_reverted
I bought this item and was charged the wrong amount can I get a refund?	request_refund	request_refund
Is there a fee for extra cards?	top_up_by_card_charge	getting_spare_card
What are the rules to where I can use my card?	activate_my_card	card_acceptance
Why can't I see a recent refund in my statement?	automatic_top_up	Refund_not_showing_up
I forgot my code to get into the app.	order_physical_card	passcode_forgotten
I have tried to use my card several times and it does not work.	wrong_amount_of_cash_received	card_not_working
can I transfer my salary if it's in a different currency?	disposable_card_limits	receiving_money
There is a problem with my card. Somebody has removed money from my account in a town I haven't been to. Can you please freeze my account immediately?	declined_cash_withdrawal	cash_withdrawal_not_recognised
Payment i did not do	<UNK>	card_payment_not_recognised
My transfer did not seem to work.	wrong_amount_of_cash_received	failed_transfer
I requested a refund from a store but it hasn't arrived.	pending_cash_withdrawal	Refund_not_showing_up
Can I send a cheque to do my top ups?	top_up_by_cash_or_cheque	top_up_by_cash_or_cheque
Which outlets accept my card?	top_up_reverted	card_acceptance
I noticed an extra $1 charge on my statement, can you tell me why that is?	pending_cash_withdrawal	extra_charge_on_statement
Can you help me get rid of my account?	terminate_account	terminate_account
I purchased an item and the exchange rate I was given was incorrect.	card_payment_wrong_exchange_rate	card_payment_wrong_exchange_rate
I checked the exchange rate when I withdrew cash. But the actual rate that you applied was different.	card_payment_wrong_exchange_rate	wrong_exchange_rate_for_cash_withdrawal
can you tell me why my transfer failed?	transfer_into_account	failed_transfer
Can I verify a top up?	compromised_card	verify_top_up
I need a new card since my old one is about to expire.	card_about_to_expire	card_about_to_expire
Where is my PIN number located?	card_acceptance	get_physical_card
The day before yesterday, I performed a transfer which was within this country. It still hasn't gone through. Can you check on that? The account number is definitely correct, as I've checked and double checked.	card_linking	transfer_not_received_by_recipient
What do I do if the ATM ate my card?	contactless_not_working	card_swallowed
How long does it take for a transfer to get to a recipient?	transfer_timing	transfer_not_received_by_recipient
How do I know when my card will arrive?	get_physical_card	card_arrival
The transfer I did hasn't arrived	transfer_into_account	transfer_not_received_by_recipient
Hi, I would like to file a claim for an inquiry. I am a frequent customer of the company in question and have never had any issue with my purchases, payments, or otherwise. However, the price deducted for an item I purchased a couple of weeks ago has been returned to my checking account. Was there an issue with my payment? The item has already been delivered to me.	change_pin	reverted_card_payment?
How can I cancel a transfer?	pin_blocked	cancel_transfer
how secure is a disposable virtual card	fiat_currency_support	get_disposable_virtual_card
I noticed after looking over my transactions that I have been charged twice from an earlier restaurant visit this week. Is it possible that one of these can be removed so I get the money back for the one that is not accurate?	card_swallowed	transaction_charged_twice
